1452.8,0.0062368,1.2579
1450.1,0.0050075,1.2497
1447.3,0.0040895,1.2369
1444.6,0.0033684,1.2224
1441.9,0.0027596,1.2077
1439.2,0.0022305,1.1951
1436.5,0.0017717,1.1865
1433.8,0.0013905,1.182
1431.1,0.0010928,1.1814
1428.5,0.00086888,1.1833
1425.8,0.00069667,1.1877
1423.2,0.0005574,1.1945
1420.6,0.00044068,1.2023
1417.9,0.00034349,1.2071
1415.3,0.00026491,1.2069
1412.7,0.00020393,1.2012
1410.1,0.00015828,1.1932
1407.5,0.00012561,1.1872
1405,0.00010298,1.1873
1402.4,0,0
1399.8,0,0
1397.3,0,0
1394.8,0,0
1392.2,0,0
1389.7,0,0
1387.2,0,0
1384.7,0,0
1382.2,0,0
1379.7,0,0
1377.3,0,0
1374.8,0,0
1372.3,0,0
1369.9,0,0
1367.4,0,0
1365,0,0
1362.6,0,0
1360.2,0,0
1357.8,0,0
1355.4,0,0
1353,0,0
1350.6,0,0
1348.2,0,0
1345.9,0,0
1343.5,0,0
1341.2,0,0
1338.8,0,0
1336.5,0,0
1334.2,0,0
1331.9,0,0
1329.6,0,0
1327.3,0,0
1325,0,0
1322.7,0,0
1320.4,0,0
1318.2,0,0
1315.9,0,0
1313.6,0,0
1311.4,0,0
1309.2,0,0
1306.9,0,0
1304.7,0,0
1302.5,0,0
1300.3,0,0
1298.1,0,0
1295.9,0,0
1293.7,0,0
1291.6,0,0
1289.4,0,0
1287.2,0,0
1285.1,0,0
1282.9,0,0
1280.8,0,0
1278.7,0,0
1276.5,0,0
1274.4,0,0
1272.3,0,0
1270.2,0,0
1268.1,0,0
1266,0,0
1263.9,0,0
1261.8,0,0
1259.8,0,0
1257.7,0,0
1255.7,0,0
1253.6,0,0
1251.6,0,0
1249.5,0,0
1247.5,0,0
1245.5,0,0
1243.5,0,0
